Minerali,per porzione,% RDA
Calcio,"17,2 mg","1,7 %"
Rame,"0,1 mg","12,7 %"
Ferro,"0,6 mg","3,7 %"
Magnesio,"48,6 mg","16,2 %"
Manganese,"< 0,1 mg","1,5 %"
Fosforo,"474,8 mg","67,8 %"
Potassio,"657,8 mg","32,9 %"
Selenio,"< 0,1 mg","67,2 %"
Zinco,"0,7 mg","9,6 %"
