Minerali,per porzione,% RDA
Calcio,"37,2 mg","3,7 %"
Rame,"0,2 mg","22,3 %"
Ferro,"1,6 mg","10,3 %"
Magnesio,"111,6 mg","37,2 %"
Manganese,"< 0,1 mg","2,0 %"
Fosforo,"982,7 mg","140,4 %"
Potassio,"1.264,8 mg","63,2 %"
Selenio,"0,1 mg","377,2 %"
Zinco,"1,6 mg","22,1 %"
