Minerali,per porzione,% RDA
Calcio,"28,0 mg","2,8 %"
Rame,"0,1 mg","12,8 %"
Ferro,"0,8 mg","5,1 %"
Magnesio,"26,0 mg","8,7 %"
Manganese,"< 0,1 mg","0,7 %"
Fosforo,"515,0 mg","73,6 %"
Potassio,"283,0 mg","14,2 %"
Selenio,"< 0,1 mg","172,3 %"
Zinco,"1,3 mg","18,3 %"
