Valori nutrizionali,per porzione,% RDA
Valore calorico,120 kcal 501 kJ,"6,0 %"
Grassi,"< 0,1 g","0,1 %"
Grassi saturi,"< 0,1 g","< 0,1 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"< 0,1 g","0,3 %"
Carboidrati,"26,6 g","9,9 %"
Zuccheri,"1,8 g","3,7 %"
Proteine,"2,3 g","3,2 %"
Fibre alimentari,"0,3 g","0,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"0,9 g","< 0,1 %"
