Minerali,per porzione,% RDA
Calcio,"10,1 mg","1,0 %"
Rame,"< 0,1 mg","2,7 %"
Ferro,"0,1 mg","0,8 %"
Magnesio,"5,3 mg","1,8 %"
Manganese,"< 0,1 mg","2,7 %"
Fosforo,"13,8 mg","2,0 %"
Potassio,"111,8 mg","5,6 %"
Selenio,"< 0,1 mg","0,4 %"
Zinco,"< 0,1 mg","1,2 %"
