Minerali,per porzione,% RDA
Calcio,"4,5 mg","0,5 %"
Rame,"< 0,1 mg","1,8 %"
Ferro,"0,3 mg","2,0 %"
Magnesio,"11,0 mg","3,7 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"27,7 mg","4,0 %"
Potassio,"40,5 mg","2,0 %"
Selenio,"< 0,1 mg","0,7 %"
Zinco,"< 0,1 mg","0,3 %"
