Minerali,per porzione,% RDA
Calcio,"225,3 mg","22,5 %"
Rame,"< 0,1 mg","5,2 %"
Ferro,"0,4 mg","2,4 %"
Magnesio,"20,6 mg","6,9 %"
Manganese,"< 0,1 mg","0,4 %"
Fosforo,"199,5 mg","28,5 %"
Potassio,"304,4 mg","15,2 %"
Selenio,"< 0,1 mg","17,2 %"
Zinco,"0,9 mg","12,8 %"
