Minerali,per porzione,% RDA
Calcio,"8,2 mg","0,8 %"
Rame,"0,2 mg","23,3 %"
Ferro,"4,7 mg","31,4 %"
Magnesio,"28,1 mg","9,4 %"
Manganese,"< 0,1 mg","1,6 %"
Fosforo,"259,7 mg","37,1 %"
Potassio,"374,4 mg","18,7 %"
Selenio,"< 0,1 mg","119,0 %"
Zinco,"4,1 mg","58,2 %"
