Minerali,per porzione,% RDA
Calcio,"2,9 mg","0,3 %"
Rame,"< 0,1 mg","2,3 %"
Ferro,"0,3 mg","1,7 %"
Magnesio,"1,7 mg","0,6 %"
Manganese,"< 0,1 mg","0,9 %"
Fosforo,"6,2 mg","0,9 %"
Potassio,"24,2 mg","1,2 %"
Selenio,"< 0,1 mg","0,9 %"
Zinco,"< 0,1 mg","0,9 %"
