Minerali,per porzione,% RDA
Calcio,"41,0 mg","4,1 %"
Rame,"0,4 mg","36,1 %"
Ferro,"2,8 mg","18,7 %"
Magnesio,"67,0 mg","22,3 %"
Manganese,"0,4 mg","21,6 %"
Fosforo,"192,2 mg","27,5 %"
Potassio,"330,5 mg","16,5 %"
Selenio,"< 0,1 mg","85,7 %"
Zinco,"4,4 mg","62,6 %"
