Minerali,per porzione,% RDA
Calcio,"7,7 mg","0,8 %"
Rame,"< 0,1 mg","2,8 %"
Ferro,"0,6 mg","3,7 %"
Magnesio,"8,9 mg","3,0 %"
Manganese,"< 0,1 mg","0,5 %"
Fosforo,"66,7 mg","9,5 %"
Potassio,"85,0 mg","4,2 %"
Selenio,"< 0,1 mg","23,8 %"
Zinco,"0,7 mg","10,6 %"
