Minerali,per porzione,% RDA
Calcio,"21,5 mg","2,1 %"
Rame,"< 0,1 mg","9,1 %"
Ferro,"0,9 mg","6,1 %"
Magnesio,"17,4 mg","5,8 %"
Manganese,"0,4 mg","20,8 %"
Fosforo,"56,6 mg","8,1 %"
Potassio,"66,1 mg","3,3 %"
Selenio,"< 0,1 mg","26,0 %"
Zinco,"0,5 mg","6,7 %"
