Minerali,per porzione,% RDA
Calcio,"21,0 mg","2,1 %"
Rame,"0,2 mg","23,4 %"
Ferro,"1,5 mg","9,9 %"
Magnesio,"42,0 mg","14,0 %"
Manganese,"1,9 mg","96,5 %"
Fosforo,"124,6 mg","17,8 %"
Potassio,"61,6 mg","3,1 %"
Selenio,"< 0,1 mg","120,9 %"
Zinco,"1,1 mg","16,2 %"
