Minerali,per porzione,% RDA
Calcio,"2,2 mg","0,2 %"
Rame,"< 0,1 mg","0,7 %"
Ferro,"< 0,1 mg","0,1 %"
Magnesio,"0,8 mg","0,3 %"
Manganese,"0,1 mg","5,9 %"
Fosforo,"1,4 mg","0,2 %"
Potassio,"12,2 mg","0,6 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"< 0,1 mg","< 0,1 %"
