Valori nutrizionali,per porzione,% RDA
Valore calorico,81 kcal 338 kJ,"4,0 %"
Grassi,"4,1 g","6,4 %"
Grassi saturi,"0,9 g","3,9 %"
Grassi monoinsaturi,"1,1 g","3,7 %"
Grassi polinsaturi,"2,0 g","13,4 %"
Carboidrati,"9,8 g","3,7 %"
Zuccheri,"1,2 g","2,4 %"
Proteine,"1,1 g","1,4 %"
Fibre alimentari,"0,3 g","0,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"0,6 g","< 0,1 %"
