Minerali,per porzione,% RDA
Calcio,"173,9 mg","17,4 %"
Rame,"0,2 mg","19,9 %"
Ferro,"1,4 mg","9,2 %"
Magnesio,"30,2 mg","10,1 %"
Manganese,"0,2 mg","8,1 %"
Fosforo,"156,2 mg","22,3 %"
Potassio,"461,2 mg","23,1 %"
Selenio,"< 0,1 mg","31,1 %"
Zinco,"0,9 mg","13,3 %"
