Minerali,per porzione,% RDA
Calcio,"51,6 mg","5,2 %"
Rame,"0,1 mg","10,1 %"
Ferro,"1,6 mg","10,5 %"
Magnesio,"15,6 mg","5,2 %"
Manganese,"0,3 mg","14,4 %"
Fosforo,"58,2 mg","8,3 %"
Potassio,"72,0 mg","3,6 %"
Selenio,"< 0,1 mg","54,2 %"
Zinco,"0,5 mg","7,2 %"
