Minerali,per porzione,% RDA
Calcio,"67,2 mg","6,7 %"
Rame,"0,6 mg","57,1 %"
Ferro,"3,3 mg","21,8 %"
Magnesio,"58,8 mg","19,6 %"
Manganese,"0,3 mg","14,6 %"
Fosforo,"103,6 mg","14,8 %"
Potassio,"988,4 mg","49,4 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,7 mg","10,0 %"
