Minerali,per porzione,% RDA
Calcio,"56,4 mg","5,6 %"
Rame,"0,2 mg","22,5 %"
Ferro,"3,4 mg","22,9 %"
Magnesio,"51,5 mg","17,2 %"
Manganese,"0,2 mg","10,4 %"
Fosforo,"53,9 mg","7,7 %"
Potassio,"490,0 mg","24,5 %"
Selenio,"< 0,1 mg","16,3 %"
Zinco,"0,6 mg","8,1 %"
