Valori nutrizionali,per porzione,% RDA
Valore calorico,19 kcal 79 kJ,"0,9 %"
Grassi,"0,3 g","0,5 %"
Grassi saturi,"< 0,1 g","0,2 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"0,1 g","0,7 %"
Carboidrati,"3,3 g","1,2 %"
Zuccheri,"2,2 g","4,3 %"
Proteine,"1,8 g","2,5 %"
Fibre alimentari,"1,1 g","0,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"79,8 g","4,0 %"
