Minerali,per porzione,% RDA
Calcio,"19,1 mg","1,9 %"
Rame,"< 0,1 mg","7,9 %"
Ferro,"0,9 mg","5,8 %"
Magnesio,"20,0 mg","6,7 %"
Manganese,"< 0,1 mg","2,5 %"
Fosforo,"202,9 mg","29,0 %"
Potassio,"246,6 mg","12,3 %"
Selenio,"< 0,1 mg","84,3 %"
Zinco,"1,7 mg","24,7 %"
