Minerali,per porzione,% RDA
Calcio,"34,9 mg","3,5 %"
Rame,"0,3 mg","29,7 %"
Ferro,"2,1 mg","13,7 %"
Magnesio,"39,0 mg","13,0 %"
Manganese,"< 0,1 mg","4,1 %"
Fosforo,"364,9 mg","52,1 %"
Potassio,"364,9 mg","18,2 %"
Selenio,"< 0,1 mg","281,5 %"
Zinco,"1,1 mg","16,4 %"
