Minerali,per porzione,% RDA
Calcio,"22,4 mg","2,2 %"
Rame,"0,1 mg","11,8 %"
Ferro,"2,0 mg","13,3 %"
Magnesio,"30,8 mg","10,3 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"338,8 mg","48,4 %"
Potassio,"379,4 mg","19,0 %"
Selenio,"< 0,1 mg","96,6 %"
Zinco,"1,9 mg","27,4 %"
