Minerali,per porzione,% RDA
Calcio,"13,6 mg","1,4 %"
Rame,"< 0,1 mg","1,9 %"
Ferro,"0,8 mg","5,2 %"
Magnesio,"3,6 mg","1,2 %"
Manganese,"< 0,1 mg","2,4 %"
Fosforo,"9,2 mg","1,3 %"
Potassio,"30,3 mg","1,5 %"
Selenio,"< 0,1 mg","0,4 %"
Zinco,"0,1 mg","1,6 %"
