Valori nutrizionali,per porzione,% RDA
Valore calorico,235 kcal 982 kJ,"11,7 %"
Grassi,"16,4 g","25,2 %"
Grassi saturi,"6,2 g","28,1 %"
Grassi monoinsaturi,"7,4 g","25,4 %"
Grassi polinsaturi,"0,6 g","3,9 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"20,4 g","27,9 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"57,0 mg","189,8 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"46,5 g","2,3 %"
