Minerali,per porzione,% RDA
Calcio,"2,7 mg","0,3 %"
Rame,"< 0,1 mg","0,3 %"
Ferro,"< 0,1 mg","0,6 %"
Magnesio,"3,4 mg","1,1 %"
Manganese,"< 0,1 mg","0,9 %"
Fosforo,"0,3 mg","< 0,1 %"
Potassio,"11,3 mg","0,6 %"
Selenio,"< 0,1 mg","0,1 %"
Zinco,"< 0,1 mg","0,4 %"
