Valori nutrizionali,per porzione,% RDA
Valore calorico,631 kcal 2.642 kJ,"31,6 %"
Grassi,"3,7 g","5,7 %"
Grassi saturi,"0,4 g","1,8 %"
Grassi monoinsaturi,"0,3 g","0,9 %"
Grassi polinsaturi,"2,2 g","14,8 %"
Carboidrati,"118,0 g","44,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"34,6 g","47,4 %"
Fibre alimentari,"46,4 g","15,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"19,8 g","1,0 %"
