Valori nutrizionali,per porzione,% RDA
Valore calorico,117 kcal 490 kJ,"5,8 %"
Grassi,"5,2 g","8,0 %"
Grassi saturi,"0,9 g","4,1 %"
Grassi monoinsaturi,"2,6 g","8,9 %"
Grassi polinsaturi,"1,2 g","7,9 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"16,4 g","22,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"45,8 mg","152,7 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"56,4 g","2,8 %"
