Valori nutrizionali,per porzione,% RDA
Valore calorico,7 kcal 28 kJ,"0,3 %"
Grassi,"< 0,1 g","< 0,1 %"
Grassi saturi,"< 0,1 g","< 0,1 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"< 0,1 g","0,2 %"
Carboidrati,"1,5 g","0,6 %"
Zuccheri,"0,9 g","1,8 %"
Proteine,"0,3 g","0,4 %"
Fibre alimentari,"0,6 g","0,2 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"35,3 g","1,8 %"
