Valori nutrizionali,per porzione,% RDA
Valore calorico,34 kcal 143 kJ,"1,7 %"
Grassi,"0,7 g","1,1 %"
Grassi saturi,"0,1 g","0,5 %"
Grassi monoinsaturi,"< 0,1 g","0,1 %"
Grassi polinsaturi,"0,2 g","1,6 %"
Carboidrati,"6,8 g","2,5 %"
Zuccheri,"4,5 g","8,9 %"
Proteine,"1,9 g","2,6 %"
Fibre alimentari,"2,0 g","0,7 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"169,7 g","8,5 %"
