Valori nutrizionali,per porzione,% RDA
Valore calorico,111 kcal 466 kJ,"5,6 %"
Grassi,"4,9 g","7,5 %"
Grassi saturi,"1,1 g","5,0 %"
Grassi monoinsaturi,"1,6 g","5,4 %"
Grassi polinsaturi,"1,2 g","7,9 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"15,8 g","21,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"46,6 mg","155,4 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"58,3 g","2,9 %"
