Valori nutrizionali,per porzione,% RDA
Valore calorico,88 kcal 367 kJ,"4,4 %"
Grassi,"8,4 g","12,9 %"
Grassi saturi,"2,9 g","13,3 %"
Grassi monoinsaturi,"3,8 g","13,1 %"
Grassi polinsaturi,"1,3 g","8,4 %"
Carboidrati,"0,2 g","< 0,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"2,7 g","3,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"15,6 mg","52,0 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"10,7 g","0,5 %"
