Minerali,per porzione,% RDA
Calcio,"15,2 mg","1,5 %"
Rame,"< 0,1 mg","5,2 %"
Ferro,"0,9 mg","5,8 %"
Magnesio,"14,8 mg","4,9 %"
Manganese,"0,1 mg","6,9 %"
Fosforo,"40,6 mg","5,8 %"
Potassio,"170,0 mg","8,5 %"
Selenio,"< 0,1 mg","1,2 %"
Zinco,"< 0,1 mg","1,1 %"
