Valori nutrizionali,per porzione,% RDA
Valore calorico,154 kcal 643 kJ,"7,7 %"
Grassi,"5,0 g","7,7 %"
Grassi saturi,"1,6 g","7,2 %"
Grassi monoinsaturi,"0,9 g","3,2 %"
Grassi polinsaturi,"0,9 g","5,7 %"
Carboidrati,"3,0 g","1,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"22,7 g","31,1 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"408,8 mg","1.362,7 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"47,9 g","2,4 %"
