Valori nutrizionali,per porzione,% RDA
Valore calorico,181 kcal 759 kJ,"9,1 %"
Grassi,"2,5 g","3,9 %"
Grassi saturi,"0,6 g","2,8 %"
Grassi monoinsaturi,"1,0 g","3,5 %"
Grassi polinsaturi,"0,7 g","4,4 %"
Carboidrati,"33,5 g","12,5 %"
Zuccheri,"7,8 g","15,5 %"
Proteine,"10,3 g","14,1 %"
Fibre alimentari,"9,8 g","3,3 %"
Colesterolo,"4,9 mg","16,3 %"
Sodio,"0,5 g","< 0,1 %"
Acqua,"195,8 g","9,8 %"
