Minerali,per porzione,% RDA
Calcio,"257,6 mg","25,8 %"
Rame,"0,1 mg","10,5 %"
Ferro,"2,3 mg","15,6 %"
Magnesio,"24,2 mg","8,1 %"
Manganese,"0,3 mg","14,6 %"
Fosforo,"187,5 mg","26,8 %"
Potassio,"216,2 mg","10,8 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"1,5 mg","21,0 %"
