Minerali,per porzione,% RDA
Calcio,"12,8 mg","1,3 %"
Rame,"0,3 mg","27,6 %"
Ferro,"0,6 mg","4,1 %"
Magnesio,"9,8 mg","3,3 %"
Manganese,"< 0,1 mg","1,7 %"
Fosforo,"128,3 mg","18,3 %"
Potassio,"225,0 mg","11,3 %"
Selenio,"< 0,1 mg","48,5 %"
Zinco,"1,2 mg","16,7 %"
