Minerali,per porzione,% RDA
Calcio,"19,6 mg","2,0 %"
Rame,"< 0,1 mg","1,8 %"
Ferro,"1,4 mg","9,3 %"
Magnesio,"7,7 mg","2,6 %"
Manganese,"< 0,1 mg","3,5 %"
Fosforo,"10,5 mg","1,5 %"
Potassio,"37,5 mg","1,9 %"
Selenio,"< 0,1 mg","0,4 %"
Zinco,"0,1 mg","1,4 %"
