Minerali,per porzione,% RDA
Calcio,"31,5 mg","3,2 %"
Rame,"< 0,1 mg","2,7 %"
Ferro,"0,8 mg","5,3 %"
Magnesio,"21,0 mg","7,0 %"
Manganese,"0,3 mg","16,1 %"
Fosforo,"11,8 mg","1,7 %"
Potassio,"210,0 mg","10,5 %"
Selenio,"< 0,1 mg","1,2 %"
Zinco,"< 0,1 mg","1,2 %"
