Minerali,per porzione,% RDA
Calcio,"17,8 mg","1,8 %"
Rame,"< 0,1 mg","5,6 %"
Ferro,"0,7 mg","4,9 %"
Magnesio,"10,0 mg","3,3 %"
Manganese,"0,3 mg","12,7 %"
Fosforo,"34,0 mg","4,9 %"
Potassio,"38,3 mg","1,9 %"
Selenio,"< 0,1 mg","22,1 %"
Zinco,"0,3 mg","3,9 %"
