Valori nutrizionali,per porzione,% RDA
Valore calorico,55 kcal 231 kJ,"2,8 %"
Grassi,"4,3 g","6,7 %"
Grassi saturi,"1,5 g","6,9 %"
Grassi monoinsaturi,"2,0 g","6,9 %"
Grassi polinsaturi,"0,5 g","3,5 %"
Carboidrati,"0,4 g","0,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"3,4 g","4,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"14,7 mg","49,0 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"12,0 g","0,6 %"
