Valori nutrizionali,per porzione,% RDA
Valore calorico,136 kcal 569 kJ,"6,8 %"
Grassi,"7,8 g","12,0 %"
Grassi saturi,"1,4 g","6,2 %"
Grassi monoinsaturi,"2,4 g","8,1 %"
Grassi polinsaturi,"3,6 g","23,7 %"
Carboidrati,"10,6 g","4,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"2,5 g","3,5 %"
Fibre alimentari,"1,2 g","0,4 %"
Colesterolo,"64,6 mg","215,3 %"
Sodio,"0,5 g","< 0,1 %"
Acqua,"72,2 g","3,6 %"
