Minerali,per porzione,% RDA
Calcio,"3,1 mg","0,3 %"
Rame,"< 0,1 mg","0,3 %"
Ferro,"< 0,1 mg","0,3 %"
Magnesio,"2,2 mg","0,7 %"
Manganese,"< 0,1 mg","2,8 %"
Fosforo,"3,1 mg","0,4 %"
Potassio,"26,4 mg","1,3 %"
Selenio,"< 0,1 mg","0,2 %"
Zinco,"< 0,1 mg","0,3 %"
