Valori nutrizionali,per porzione,% RDA
Valore calorico,829 kcal 3.473 kJ,"41,5 %"
Grassi,"76,1 g","117,1 %"
Grassi saturi,"8,0 g","36,3 %"
Grassi monoinsaturi,"14,5 g","50,1 %"
Grassi polinsaturi,"50,3 g","335,1 %"
Carboidrati,"27,6 g","10,3 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"23,1 g","31,6 %"
Fibre alimentari,"15,4 g","5,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,8 g","0,1 %"
Acqua,"1,3 g","< 0,1 %"
