Valori nutrizionali,per porzione,% RDA
Valore calorico,96 kcal 402 kJ,"4,8 %"
Grassi,"0,2 g","0,3 %"
Carboidrati,"21,4 g","8,0 %"
Proteine,"1,6 g","2,2 %"
