Minerali,per porzione,% RDA
Calcio,"8,1 mg","0,8 %"
Rame,"< 0,1 mg","6,5 %"
Ferro,"< 0,1 mg","0,4 %"
Magnesio,"2,7 mg","0,9 %"
Manganese,"< 0,1 mg","0,3 %"
Fosforo,"59,4 mg","8,5 %"
Potassio,"2,7 mg","0,1 %"
Selenio,"< 0,1 mg","9,9 %"
Zinco,"< 0,1 mg","0,4 %"
