Valori nutrizionali,per porzione,% RDA
Valore calorico,85 kcal 356 kJ,"4,3 %"
Grassi,"1,0 g","1,5 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"15,1 g","5,6 %"
Zuccheri,"4,0 g","8,0 %"
Proteine,"4,0 g","5,5 %"
Fibre alimentari,"2,0 g","0,7 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"10,7 g","0,5 %"
