Minerali,per porzione,% RDA
Calcio,"160,7 mg","16,1 %"
Rame,"0,1 mg","12,7 %"
Ferro,"2,2 mg","14,7 %"
Magnesio,"28,4 mg","9,5 %"
Manganese,"0,4 mg","21,2 %"
Fosforo,"442,3 mg","63,2 %"
Potassio,"151,2 mg","7,6 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"1,2 mg","17,6 %"
