Minerali,per porzione,% RDA
Calcio,"283,2 mg","28,3 %"
Rame,"< 0,1 mg","8,9 %"
Ferro,"0,5 mg","3,2 %"
Magnesio,"26,4 mg","8,8 %"
Manganese,"0,7 mg","33,8 %"
Fosforo,"134,4 mg","19,2 %"
Potassio,"64,8 mg","3,2 %"
Selenio,"< 0,1 mg","17,6 %"
Zinco,"0,3 mg","4,5 %"
