Valori nutrizionali,per porzione,% RDA
Valore calorico,307 kcal 1.283 kJ,"15,3 %"
Grassi,"8,6 g","13,2 %"
Grassi saturi,"2,6 g","12,0 %"
Grassi monoinsaturi,"3,7 g","12,9 %"
Grassi polinsaturi,"1,1 g","7,5 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"53,5 g","73,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"157,1 mg","523,8 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"133,3 g","6,7 %"
