Valori nutrizionali,per porzione,% RDA
Valore calorico,483 kcal 2.023 kJ,"24,2 %"
Grassi,"18,5 g","28,4 %"
Grassi saturi,"7,9 g","35,8 %"
Grassi monoinsaturi,"5,7 g","19,7 %"
Grassi polinsaturi,"3,3 g","22,3 %"
Carboidrati,"52,4 g","19,5 %"
Zuccheri,"7,0 g","13,9 %"
Proteine,"26,7 g","36,6 %"
Fibre alimentari,"0,4 g","0,1 %"
Colesterolo,"242,6 mg","808,6 %"
Sodio,"1,3 g","0,2 %"
Acqua,"88,7 g","4,4 %"
