Valori nutrizionali,per porzione,% RDA
Valore calorico,375 kcal 1.569 kJ,"18,7 %"
Grassi,"18,6 g","28,6 %"
Grassi saturi,"2,7 g","12,2 %"
Grassi monoinsaturi,"4,1 g","14,2 %"
Grassi polinsaturi,"10,5 g","69,9 %"
Carboidrati,"28,6 g","10,7 %"
Zuccheri,"6,5 g","12,9 %"
Proteine,"29,6 g","40,5 %"
Fibre alimentari,"8,2 g","2,7 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"3,2 g","0,2 %"
