Minerali,per porzione,% RDA
Calcio,"1.597,0 mg","159,7 %"
Rame,"0,6 mg","63,3 %"
Ferro,"36,8 mg","245,3 %"
Magnesio,"270,0 mg","90,0 %"
Manganese,"5,0 mg","249,5 %"
Fosforo,"148,0 mg","21,1 %"
Potassio,"1.260,0 mg","63,0 %"
Selenio,"< 0,1 mg","15,0 %"
Zinco,"2,7 mg","38,4 %"
