Minerali,per porzione,% RDA
Calcio,"61,4 mg","6,1 %"
Rame,"0,7 mg","69,7 %"
Ferro,"8,8 mg","58,4 %"
Magnesio,"178,6 mg","59,5 %"
Manganese,"7,3 mg","366,8 %"
Fosforo,"681,6 mg","97,4 %"
Potassio,"829,4 mg","41,5 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"6,4 mg","91,3 %"
