Valori nutrizionali,per porzione,% RDA
Valore calorico,46 kcal 192 kJ,"2,3 %"
Grassi,"0,4 g","0,6 %"
Grassi saturi,"< 0,1 g","0,3 %"
Grassi monoinsaturi,"< 0,1 g","0,1 %"
Grassi polinsaturi,"0,2 g","1,3 %"
Carboidrati,"8,2 g","3,1 %"
Zuccheri,"0,2 g","0,5 %"
Proteine,"2,2 g","3,1 %"
Fibre alimentari,"0,6 g","0,2 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"5,8 g","0,3 %"
