Minerali,per porzione,% RDA
Calcio,"360,3 mg","36,0 %"
Rame,"2,4 mg","241,0 %"
Ferro,"20,7 mg","138,1 %"
Magnesio,"495,4 mg","165,1 %"
Manganese,"0,5 mg","24,8 %"
Fosforo,"5.404,8 mg","772,1 %"
Potassio,"8.039,6 mg","402,0 %"
Selenio,"0,7 mg","2.207,0 %"
Zinco,"69,8 mg","997,3 %"
