Minerali,per porzione,% RDA
Calcio,"10,1 mg","1,0 %"
Rame,"0,6 mg","55,4 %"
Ferro,"0,9 mg","6,3 %"
Magnesio,"13,8 mg","4,6 %"
Manganese,"0,2 mg","8,8 %"
Fosforo,"165,4 mg","23,6 %"
Potassio,"81,1 mg","4,1 %"
Selenio,"< 0,1 mg","180,7 %"
Zinco,"2,4 mg","34,3 %"
