Valori nutrizionali,per porzione,% RDA
Valore calorico,237 kcal 994 kJ,"11,9 %"
Grassi,"0,5 g","0,8 %"
Grassi saturi,"< 0,1 g","0,2 %"
Grassi monoinsaturi,"0,3 g","1,2 %"
Grassi polinsaturi,"0,1 g","0,7 %"
Carboidrati,"62,3 g","23,3 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"2,6 g","3,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"2,8 g","0,1 %"
