Valori nutrizionali,per porzione,% RDA
Valore calorico,118 kcal 494 kJ,"5,9 %"
Grassi,"4,7 g","7,3 %"
Grassi saturi,"1,3 g","6,0 %"
Grassi monoinsaturi,"2,6 g","9,0 %"
Grassi polinsaturi,"0,5 g","3,6 %"
Carboidrati,"19,0 g","7,1 %"
Zuccheri,"12,5 g","25,1 %"
Proteine,"1,1 g","1,5 %"
Fibre alimentari,"0,6 g","0,2 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"2,8 g","0,1 %"
