Minerali,per porzione,% RDA
Calcio,"8,0 mg","0,8 %"
Rame,"< 0,1 mg","3,2 %"
Ferro,"0,3 mg","2,1 %"
Magnesio,"43,0 mg","14,3 %"
Manganese,"< 0,1 mg","0,6 %"
Fosforo,"282,0 mg","40,3 %"
Potassio,"103,0 mg","5,2 %"
Selenio,"< 0,1 mg","78,7 %"
Zinco,"0,3 mg","4,7 %"
