Valori nutrizionali,per porzione,% RDA
Valore calorico,208 kcal 869 kJ,"10,4 %"
Grassi,"8,5 g","13,0 %"
Grassi saturi,"5,3 g","23,9 %"
Grassi monoinsaturi,"2,5 g","8,5 %"
Grassi polinsaturi,"0,3 g","2,1 %"
Carboidrati,"25,9 g","9,6 %"
Zuccheri,"23,9 g","47,7 %"
Proteine,"7,9 g","10,9 %"
Fibre alimentari,"2,0 g","0,7 %"
Colesterolo,"30,0 mg","100,0 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"205,8 g","10,3 %"
