Valori nutrizionali,per porzione,% RDA
Valore calorico,467 kcal 1.955 kJ,"23,3 %"
Grassi,"1,9 g","2,9 %"
Grassi saturi,"0,6 g","2,7 %"
Grassi monoinsaturi,"0,4 g","1,3 %"
Grassi polinsaturi,"0,8 g","5,1 %"
Carboidrati,"98,4 g","36,7 %"
Zuccheri,"5,4 g","10,8 %"
Proteine,"14,3 g","19,6 %"
Fibre alimentari,"4,7 g","1,6 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,9 g","0,2 %"
Acqua,"78,7 g","3,9 %"
