Minerali,per porzione,% RDA
Calcio,"0,7 mg","< 0,1 %"
Rame,"0,2 mg","17,6 %"
Ferro,"0,2 mg","1,4 %"
Magnesio,"7,0 mg","2,3 %"
Manganese,"< 0,1 mg","2,1 %"
Fosforo,"51,8 mg","7,4 %"
Potassio,"142,8 mg","7,1 %"
Selenio,"< 0,1 mg","5,1 %"
Zinco,"0,5 mg","7,5 %"
