Minerali,per porzione,% RDA
Calcio,"42,2 mg","4,2 %"
Rame,"< 0,1 mg","4,6 %"
Ferro,"0,8 mg","5,2 %"
Magnesio,"2,5 mg","0,8 %"
Manganese,"0,1 mg","6,1 %"
Fosforo,"5,0 mg","0,7 %"
Potassio,"14,9 mg","0,7 %"
Selenio,"< 0,1 mg","3,7 %"
Zinco,"< 0,1 mg","1,1 %"
